,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,MONTH,DAY,PDO,AMO
2072,1953-03-15,0.0,0.0,93.0,33.0,15.0,26.984126984126984,03,15,-1.12,0.141
2073,1953-03-16,0.0,0.0,90.0,43.0,20.0,28.265625,03,16,,
2074,1953-03-17,0.0,1.0,90.0,39.0,13.0,25.859375,03,17,,
2075,1953-03-18,0.0,0.0,89.0,37.0,12.0,26.158730158730158,03,18,,
2076,1953-03-19,0.0,0.0,88.0,41.0,21.0,27.49206349206349,03,19,,
2077,1953-03-20,1.39,9.0,98.0,38.0,13.0,28.596774193548388,03,20,,
2078,1953-03-21,1.15,12.0,107.0,30.125,11.0,15.0,03,21,,
2079,1953-03-22,1.61,15.0,116.0,29.28125,11.0,21.0,03,22,,
2080,1953-03-23,1.31,7.0,116.0,32.0,21.0,28.50793650793651,03,23,,
2081,1953-03-24,0.0,0.0,109.0,53.0,22.0,27.96825396825397,03,24,,
2082,1953-03-25,0.0,0.0,103.0,47.0,29.07936507936508,41.0,03,25,,
2083,1953-03-26,0.0,0.0,100.0,52.0,26.193548387096776,28.0,03,26,,
2084,1953-03-27,0.0,0.0,97.0,55.0,25.387096774193548,33.0,03,27,,
2085,1953-03-28,0.0,0.0,95.0,48.0,26.516129032258064,40.0,03,28,,
2086,1953-03-29,0.0,0.0,94.0,52.0,26.90625,31.0,03,29,,
2087,1953-03-30,0.65,5.0,97.0,34.0,23.0,28.936507936507937,03,30,,
2088,1953-03-31,0.09,1.0,97.0,31.0,20.0,29.77777777777778,03,31,,
2089,1953-04-01,0.0,0.0,96.0,34.0,22.0,30.964912280701753,04,01,,
2090,1953-04-02,0.0,0.0,95.0,32.0,15.0,29.57894736842105,04,02,,
2091,1953-04-03,0.0,0.0,93.0,41.0,19.0,30.072727272727274,04,03,,
2092,1953-04-04,0.0,0.0,92.0,37.0,25.0,30.818181818181817,04,04,,
2093,1953-04-05,0.1,1.0,93.0,34.0,23.0,31.56896551724138,04,05,,
2094,1953-04-06,0.76,8.0,100.0,35.0,18.0,32.392857142857146,04,06,,
2095,1953-04-07,0.5,4.0,103.0,32.258620689655174,3.0,23.0,04,07,,
2096,1953-04-08,0.46,6.0,108.0,31.603448275862068,13.0,30.0,04,08,,
2097,1953-04-09,0.83,10.0,114.0,32.206896551724135,11.0,23.0,04,09,,
2098,1953-04-10,0.3,4.0,115.0,32.89473684210526,6.0,28.0,04,10,,
2099,1953-04-11,0.11,3.0,113.0,32.36842105263158,5.0,20.0,04,11,,
2100,1953-04-12,0.2,2.0,110.0,33.017857142857146,6.0,22.0,04,12,,
2101,1953-04-13,0.0,0.0,108.0,33.6140350877193,13.0,33.0,04,13,,
2102,1953-04-14,0.0,0.0,105.0,42.57377049180328,14.0,33.85964912280702,04,14,,
2103,1953-04-15,0.0,0.0,105.0,36.0,23.983333333333334,34.80357142857143,04,15,0.05,0.312
2104,1953-04-16,0.0,0.0,102.0,45.0,24.0,35.72727272727273,04,16,,
2105,1953-04-17,1.01,11.0,113.0,43.0,23.0,35.111111111111114,04,17,,
2106,1953-04-18,1.01,8.0,119.0,35.0,22.0,33.351851851851855,04,18,,
2107,1953-04-19,0.0,0.0,111.0,51.0,20.0,33.78846153846154,04,19,,
2108,1953-04-20,0.0,0.0,105.0,54.0,34.53703703703704,36.0,04,20,,
2109,1953-04-21,0.0,0.0,102.0,55.0,36.0,37.24528301886792,04,21,,
2110,1953-04-22,0.0,0.0,99.0,54.0,36.471698113207545,37.0,04,22,,
2111,1953-04-23,0.0,0.0,0.0,43.96296296296296,26.12962962962963,35.83018867924528,04,23,,
2112,1953-04-24,0.0,0.0,0.0,44.03636363636364,26.509090909090908,36.129629629629626,04,24,,
2113,1953-04-25,0.0,0.0,0.0,43.37735849056604,26.41509433962264,34.48076923076923,04,25,,
2114,1953-04-26,0.0,0.0,0.0,42.9811320754717,25.20754716981132,34.450980392156865,04,26,,
2115,1953-04-27,0.0,0.0,0.0,43.339622641509436,25.79245283018868,35.55769230769231,04,27,,
2116,1953-10-01,0.0,0.0,0.0,61.0,47.625,51.0,10,01,,
2117,1953-10-02,0.0,0.0,0.0,57.0,33.0,47.244897959183675,10,02,,
2118,1953-10-03,0.0,0.0,0.0,51.0,26.0,43.32608695652174,10,03,,
2119,1953-10-04,0.0,0.0,0.0,55.0,36.0,42.285714285714285,10,04,,
2120,1953-10-05,0.0,0.0,0.0,59.0,41.0,42.5531914893617,10,05,,
2121,1953-10-06,0.0,0.0,0.0,62.0,41.714285714285715,43.0,10,06,,
2122,1953-10-07,0.0,0.0,0.0,58.0,41.0,42.40425531914894,10,07,,
2123,1953-10-08,0.0,0.0,0.0,67.0,42.0,43.170212765957444,10,08,,
2124,1953-10-09,0.0,0.0,0.0,66.0,42.955555555555556,43.0,10,09,,
2125,1953-10-10,0.0,0.0,0.0,64.0,42.0,42.06382978723404,10,10,,
2126,1953-10-11,0.01,0.0,0.0,52.0,38.0,42.17391304347826,10,11,,
2127,1953-10-12,0.05,0.0,0.0,53.0,34.0,41.89795918367347,10,12,,
2128,1953-10-13,0.0,0.0,0.0,51.0,31.0,42.212765957446805,10,13,,
2129,1953-10-14,0.0,0.0,0.0,57.0,36.0,42.265306122448976,10,14,,
2130,1953-10-15,0.17,0.0,0.0,42.208333333333336,33.0,42.0,10,15,-1.09,0.147
2131,1953-10-16,0.0,0.0,0.0,46.0,29.0,40.05882352941177,10,16,,
2132,1953-10-17,0.0,0.0,0.0,53.0,35.0,39.78,10,17,,
2133,1953-10-18,0.0,0.0,0.0,54.0,39.0,39.8235294117647,10,18,,
2134,1953-10-19,0.0,0.0,0.0,51.0,38.0,39.97959183673469,10,19,,
2135,1953-10-20,0.49,2.5,3.0,42.0,29.0,39.673469387755105,10,20,,
2136,1953-10-21,0.25,3.5,5.0,37.44,14.0,31.0,10,21,,
2137,1953-10-22,0.0,0.0,3.0,37.66,16.0,33.0,10,22,,
2138,1953-10-23,0.5,5.0,6.0,41.0,24.0,38.11764705882353,10,23,,
2139,1953-10-24,0.56,6.0,10.0,37.74,18.0,26.0,10,24,,
2140,1953-10-25,0.0,0.0,6.0,39.0,17.0,36.490196078431374,10,25,,
2141,1953-10-26,0.0,0.0,5.0,42.0,20.0,35.88,10,26,,
2142,1953-10-27,0.0,0.0,0.0,48.0,26.0,35.270833333333336,10,27,,
2143,1953-10-28,0.0,0.0,0.0,51.0,33.0,34.98,10,28,,
2144,1953-10-29,0.0,0.0,0.0,54.0,31.647058823529413,34.0,10,29,,
2145,1953-10-30,0.0,0.0,0.0,43.0,31.41176470588235,32.0,10,30,,
2146,1953-10-31,0.0,0.0,0.0,48.0,30.0,32.42,10,31,,
2147,1953-11-01,0.0,0.0,0.0,50.0,29.849056603773583,35.0,11,01,,
2148,1953-11-02,0.0,0.0,0.0,44.0,30.254901960784313,33.0,11,02,,
2149,1953-11-03,0.0,0.0,0.0,46.0,29.346153846153847,35.0,11,03,,
2150,1953-11-04,0.0,0.0,0.0,47.0,28.0,30.78846153846154,11,04,,
2151,1953-11-05,0.12,0.0,0.0,40.0,28.0,30.176470588235293,11,05,,
2152,1953-11-06,1.57,12.0,12.0,31.403846153846153,20.0,31.0,11,06,,
2153,1953-11-07,0.0,0.0,11.0,41.0,14.0,32.075471698113205,11,07,,
2154,1953-11-08,0.0,0.0,7.0,53.0,25.0,30.346153846153847,11,08,,
2155,1953-11-09,0.0,0.0,5.0,56.0,29.333333333333332,33.0,11,09,,
2156,1953-11-10,0.0,0.0,3.0,57.0,29.12962962962963,38.0,11,10,,
2157,1953-11-11,0.0,0.0,0.0,54.0,29.444444444444443,32.0,11,11,,
2158,1953-11-12,0.0,0.0,0.0,50.0,29.490909090909092,35.0,11,12,,
2159,1953-11-13,0.0,0.0,0.0,51.0,29.12962962962963,37.0,11,13,,
2160,1953-11-14,0.0,0.0,0.0,49.0,26.272727272727273,40.0,11,14,,
2161,1953-11-15,0.33,0.0,0.0,45.0,26.21818181818182,31.0,11,15,-0.03,0.243
2162,1953-11-16,0.0,0.0,0.0,50.0,27.444444444444443,30.0,11,16,,
2163,1953-11-17,0.76,9.0,9.0,44.0,15.0,26.436363636363637,11,17,,
2164,1953-11-18,0.54,10.0,17.0,25.818181818181817,10.0,18.0,11,18,,
2165,1953-11-19,0.0,0.5,15.0,27.785714285714285,5.0,26.0,11,19,,
2166,1953-11-20,0.0,0.0,13.0,27.724137931034484,5.0,27.0,11,20,,
2167,1953-11-21,0.12,4.0,15.0,24.553571428571427,8.0,16.0,11,21,,
2168,1953-11-22,0.27,2.0,14.0,28.0,8.0,24.694915254237287,11,22,,
2169,1953-11-23,1.74,9.0,21.0,31.0,22.0,23.866666666666667,11,23,,
2170,1953-11-24,0.64,4.0,24.0,28.0,20.0,24.661016949152543,11,24,,
2171,1953-11-25,0.0,0.0,21.0,44.0,21.0,25.183333333333334,11,25,,
2172,1953-11-26,0.0,0.0,20.0,42.0,22.482758620689655,31.0,11,26,,
2173,1953-11-27,0.0,0.0,19.0,40.0,22.403508771929825,31.0,11,27,,
2174,1953-11-28,0.0,0.0,19.0,39.0,23.283333333333335,25.0,11,28,,
2175,1953-11-29,0.0,0.0,18.0,47.0,24.733333333333334,26.0,11,29,,
2176,1953-11-30,0.0,0.0,18.0,43.0,24.6,25.0,11,30,,
2177,1953-12-01,1.33,10.0,25.0,25.0,14.0,24.76271186440678,12,01,,
2178,1953-12-02,0.08,2.0,26.0,24.535714285714285,5.0,16.0,12,02,,
2179,1953-12-03,0.35,5.0,29.0,24.576271186440678,10.0,21.0,12,03,,
2180,1953-12-04,0.53,8.0,37.0,24.203389830508474,9.0,18.0,12,04,,
2181,1953-12-05,0.5,10.0,42.0,21.633333333333333,7.0,13.0,12,05,,
2182,1953-12-06,0.0,0.0,38.0,24.0,13.0,21.152542372881356,12,06,,
2183,1953-12-07,1.07,13.0,47.0,24.0,8.0,22.1864406779661,12,07,,
2184,1953-12-08,1.23,13.0,55.0,20.466666666666665,1.0,14.0,12,08,,
2185,1953-12-09,0.45,2.5,49.0,26.0,0.0,20.666666666666668,12,09,,
2186,1953-12-10,0.31,7.0,52.0,27.0,8.0,22.63157894736842,12,10,,
2187,1953-12-11,0.0,0.0,49.0,23.0,1.0,20.586206896551722,12,11,,
2188,1953-12-12,0.0,0.0,47.0,31.0,8.0,21.25423728813559,12,12,,
2189,1953-12-13,0.0,0.0,45.0,30.0,14.0,20.25,12,13,,
2190,1953-12-14,0.0,0.0,41.0,39.0,17.0,18.666666666666668,12,14,,
2191,1953-12-15,0.0,0.0,38.0,38.0,21.28813559322034,29.0,12,15,0.07,0.257
2192,1953-12-16,0.0,0.0,38.0,46.0,21.033333333333335,23.0,12,16,,
2193,1953-12-17,0.0,0.0,37.0,47.0,20.89830508474576,25.0,12,17,,
2194,1953-12-18,0.0,0.0,36.0,42.0,20.733333333333334,25.0,12,18,,
2195,1953-12-19,0.0,0.0,35.0,30.0,20.677419354838708,23.0,12,19,,
2196,1953-12-20,0.35,3.0,37.0,31.0,15.0,22.548387096774192,12,20,,
2197,1953-12-21,0.95,12.0,49.0,21.049180327868854,11.0,15.0,12,21,,
2198,1953-12-22,0.0,0.0,47.0,20.0,4.0,18.60655737704918,12,22,,
2199,1953-12-23,0.0,0.0,45.0,30.0,1.0,19.19672131147541,12,23,,
2200,1953-12-24,0.0,0.0,43.0,29.0,18.0,21.322580645161292,12,24,,
2201,1953-12-25,0.0,0.0,42.0,38.0,17.0,21.24590163934426,12,25,,
2202,1953-12-26,0.0,0.0,41.0,25.0,10.0,19.47457627118644,12,26,,
2203,1953-12-27,0.91,13.0,51.0,19.76271186440678,9.0,17.0,12,27,,
2204,1953-12-28,0.0,0.0,49.0,25.0,3.0,19.933333333333334,12,28,,
2205,1953-12-29,0.7,9.0,56.0,21.0,8.0,19.612903225806452,12,29,,
2206,1953-12-30,0.0,0.0,54.0,33.0,2.0,19.016393442622952,12,30,,
2207,1953-12-31,0.0,0.0,51.0,36.0,13.0,18.433333333333334,12,31,,
2208,1954-01-01,0.0,0.0,49.0,31.0,19.393939393939394,21.0,01,01,,
2209,1954-01-02,0.0,0.0,48.0,32.0,12.0,18.37878787878788,01,02,,
2210,1954-01-03,0.0,0.0,47.0,29.0,13.0,18.71875,01,03,,
2211,1954-01-04,0.0,0.0,48.0,27.0,13.0,18.803030303030305,01,04,,
2212,1954-01-05,0.0,0.0,47.0,43.0,19.328125,21.0,01,05,,
2213,1954-01-06,0.0,0.0,46.0,41.0,19.46875,26.0,01,06,,
2214,1954-01-07,0.0,0.0,45.0,38.0,21.37878787878788,31.0,01,07,,
2215,1954-01-08,0.37,7.0,51.0,32.0,5.0,22.184615384615384,01,08,,
2216,1954-01-09,0.1,2.0,48.0,22.107692307692307,4.0,17.0,01,09,,
2217,1954-01-10,0.0,0.0,48.0,35.0,1.0,22.246153846153845,01,10,,
2218,1954-01-11,0.0,0.0,47.0,29.0,13.0,19.692307692307693,01,11,,
2219,1954-01-12,0.07,1.0,47.0,28.0,15.0,20.40909090909091,01,12,,
2220,1954-01-13,0.08,2.0,48.0,26.0,9.0,21.93846153846154,01,13,,
2221,1954-01-14,0.36,4.0,49.0,31.0,14.0,20.5,01,14,,
2222,1954-01-15,0.0,0.0,47.0,29.0,21.0,21.43076923076923,01,15,-1.32,0.226
2223,1954-01-16,0.0,0.0,48.0,32.0,21.876923076923077,22.0,01,16,,
2224,1954-01-17,0.0,0.0,47.0,36.0,22.838709677419356,29.0,01,17,,
2225,1954-01-18,0.0,0.0,47.0,29.0,22.0,22.353846153846153,01,18,,
2226,1954-01-19,0.13,2.0,48.0,28.0,19.0,22.22222222222222,01,19,,
2227,1954-01-20,0.0,0.0,48.0,29.0,12.0,22.923076923076923,01,20,,
2228,1954-01-21,0.0,0.0,48.0,36.0,12.0,19.78125,01,21,,
2229,1954-01-22,0.0,0.0,47.0,32.0,20.257575757575758,21.0,01,22,,
2230,1954-01-23,0.55,4.0,50.0,34.0,21.0,21.078125,01,23,,
2231,1954-01-24,1.2,9.0,52.0,28.0,21.545454545454547,23.0,01,24,,
2232,1954-01-25,3.4,20.0,70.0,29.0,13.0,21.784615384615385,01,25,,
2233,1954-01-26,0.0,0.0,68.0,28.0,4.0,21.56923076923077,01,26,,
2234,1954-01-27,0.0,0.0,64.0,33.0,16.0,21.515625,01,27,,
2235,1954-01-28,0.24,1.0,65.0,39.0,14.0,20.19047619047619,01,28,,
2236,1954-01-29,0.0,0.0,64.0,47.0,15.0,21.246153846153845,01,29,,
2237,1954-01-30,0.0,0.0,63.0,52.0,21.4375,28.0,01,30,,
2238,1954-01-31,0.0,0.0,61.0,52.0,19.70769230769231,27.0,01,31,,
2239,1954-02-01,0.0,0.0,60.0,52.0,18.91044776119403,26.0,02,01,,
2240,1954-02-02,0.0,0.0,59.0,53.0,19.58823529411765,28.0,02,02,,
2241,1954-02-03,0.0,0.0,58.0,53.0,20.970588235294116,27.0,02,03,,
2242,1954-02-04,0.0,0.0,56.0,56.0,21.52238805970149,33.0,02,04,,
2243,1954-02-05,0.0,0.0,55.0,53.0,20.5,29.0,02,05,,
2244,1954-02-06,0.0,0.0,54.0,51.0,22.417910447761194,24.0,02,06,,
2245,1954-02-07,0.0,0.0,53.0,51.0,22.584615384615386,28.0,02,07,,
2246,1954-02-08,0.0,0.0,51.0,55.0,22.029850746268657,33.0,02,08,,
2247,1954-02-09,0.0,0.0,50.0,51.0,22.08823529411765,32.0,02,09,,
2248,1954-02-10,0.0,0.0,49.0,40.0,21.16417910447761,27.0,02,10,,
2249,1954-02-11,0.0,1.0,50.0,35.0,21.058823529411764,24.0,02,11,,
2250,1954-02-12,0.0,0.0,50.0,38.0,23.08823529411765,31.0,02,12,,
2251,1954-02-13,0.7,8.0,59.0,35.0,22.753846153846155,25.0,02,13,,
2252,1954-02-14,2.3,12.0,71.0,27.0,19.0,22.073529411764707,02,14,,
2253,1954-02-15,0.0,0.0,69.0,32.0,13.0,22.441176470588236,02,15,-1.61,0.094
2254,1954-02-16,0.0,0.0,68.0,30.0,14.0,22.863636363636363,02,16,,
2255,1954-02-17,0.0,0.0,67.0,41.0,23.104477611940297,27.0,02,17,,
2256,1954-02-18,2.4,22.0,87.0,36.0,11.0,22.104477611940297,02,18,,
2257,1954-02-19,0.38,5.0,89.0,29.0,0.0,22.279411764705884,02,19,,
2258,1954-02-20,0.0,0.0,85.0,29.0,10.0,21.573529411764707,02,20,,
2259,1954-02-21,0.0,0.0,81.0,39.0,22.0,22.074626865671643,02,21,,
2260,1954-02-22,0.0,0.0,79.0,35.0,21.720588235294116,22.0,02,22,,
2261,1954-02-23,0.0,0.0,76.0,45.0,21.0,22.014705882352942,02,23,,
2262,1954-02-24,0.0,0.0,73.0,42.0,22.955882352941178,26.0,02,24,,
2263,1954-02-25,0.0,0.0,72.0,36.0,23.058823529411764,26.0,02,25,,
2264,1954-02-26,0.5,4.0,74.0,35.0,14.0,21.865671641791046,02,26,,
2265,1954-02-27,0.37,5.0,79.0,20.62121212121212,7.0,15.0,02,27,,
2266,1954-02-28,0.0,0.0,75.0,31.0,5.0,22.560606060606062,02,28,,
2267,1954-03-01,0.2,3.0,67.0,23.666666666666668,4.0,15.0,03,01,,
2268,1954-03-02,0.0,1.0,67.0,24.046875,2.0,17.0,03,02,,
2269,1954-03-03,0.0,0.0,67.0,43.0,3.0,23.26984126984127,03,03,,
2270,1954-03-04,0.0,0.0,67.0,32.0,16.0,20.96875,03,04,,
2271,1954-03-05,0.0,0.0,67.0,42.0,13.0,23.015873015873016,03,05,,
2272,1954-03-06,0.0,0.0,66.0,45.0,24.0,24.639344262295083,03,06,,
2273,1954-03-07,0.0,0.0,65.0,39.0,24.703125,25.0,03,07,,
2274,1954-03-08,0.0,1.0,64.0,38.0,26.609375,28.0,03,08,,
2275,1954-03-09,0.61,2.0,65.0,41.0,28.046875,34.0,03,09,,
2276,1954-03-10,0.0,0.0,64.0,42.0,27.015873015873016,32.0,03,10,,
2277,1954-03-11,1.45,13.0,74.0,40.0,5.0,26.71875,03,11,,
2278,1954-03-12,0.53,7.0,76.0,26.822580645161292,2.0,10.0,03,12,,
2279,1954-03-13,0.0,0.0,73.0,36.38235294117647,0.0,27.0,03,13,,
2280,1954-03-14,0.0,0.0,71.0,30.0,4.0,26.78125,03,14,,
2281,1954-03-15,0.0,0.0,69.0,39.0,14.0,26.984126984126984,03,15,-0.52,0.1
2282,1954-03-16,0.0,0.0,68.0,40.0,24.0,28.265625,03,16,,
2283,1954-03-17,0.37,5.0,71.0,39.0,15.0,25.859375,03,17,,
2284,1954-03-18,1.11,13.0,84.0,26.158730158730158,9.0,25.0,03,18,,
2285,1954-03-19,0.0,0.0,80.0,29.0,11.0,27.49206349206349,03,19,,
2286,1954-03-20,0.45,5.0,80.0,31.0,22.0,28.596774193548388,03,20,,
2287,1954-03-21,0.76,8.0,86.0,30.125,16.0,29.0,03,21,,
2288,1954-03-22,0.0,0.0,83.0,36.0,13.0,29.28125,03,22,,
2289,1954-03-23,0.8,6.0,84.0,35.0,23.0,28.50793650793651,03,23,,
2290,1954-03-24,0.37,4.0,85.0,27.96825396825397,18.0,25.0,03,24,,
2291,1954-03-25,1.0,14.0,97.0,29.07936507936508,15.0,23.0,03,25,,
2292,1954-03-26,0.06,1.0,93.0,27.0,14.0,26.193548387096776,03,26,,
2293,1954-03-27,0.0,0.0,90.0,30.0,23.0,25.387096774193548,03,27,,
2294,1954-03-28,0.0,1.0,88.0,37.0,25.0,26.516129032258064,03,28,,
2295,1954-03-29,0.17,2.0,89.0,33.0,23.0,26.90625,03,29,,
2296,1954-03-30,0.82,12.0,99.0,28.936507936507937,14.0,26.0,03,30,,
2297,1954-03-31,0.15,2.0,94.0,29.77777777777778,6.0,25.0,03,31,,
2298,1954-10-01,0.0,0.0,0.0,56.88,36.92,47.625,10,01,,
2299,1954-10-02,0.0,0.0,0.0,55.78,36.78,47.244897959183675,10,02,,
2300,1954-10-03,0.0,0.0,0.0,54.59183673469388,34.51063829787234,43.32608695652174,10,03,,
2301,1954-10-04,0.0,0.0,0.0,51.76,33.48,42.285714285714285,10,04,,
2302,1954-10-05,0.0,0.0,0.0,51.645833333333336,33.0,42.5531914893617,10,05,,
2303,1954-10-06,0.0,0.0,0.0,51.36,32.12,41.714285714285715,10,06,,
2304,1954-10-07,0.0,0.0,0.0,52.02040816326531,32.93877551020408,42.40425531914894,10,07,,
2305,1954-10-08,0.0,0.0,0.0,52.5,31.916666666666668,43.170212765957444,10,08,,
2306,1954-10-09,0.0,0.0,0.0,52.869565217391305,32.0,42.955555555555556,10,09,,
2307,1954-10-10,0.0,0.0,0.0,52.083333333333336,32.3125,42.06382978723404,10,10,,
2308,1954-10-11,0.0,0.0,0.0,51.97872340425532,31.893617021276597,42.17391304347826,10,11,,
2309,1954-10-12,0.0,0.0,0.0,50.64,31.24,41.89795918367347,10,12,,
2310,1954-10-13,0.0,0.0,0.0,50.5,31.8125,42.212765957446805,10,13,,
2311,1954-10-14,0.0,0.0,0.0,51.88,31.3,42.265306122448976,10,14,,
2312,1954-10-15,0.0,0.0,0.0,40.0,40.0,40.0,10,15,0.52,-0.033
2313,1954-10-16,0.0,0.0,0.0,55.0,38.0,44.0,10,16,,
2314,1954-10-17,0.0,0.0,0.0,54.0,41.0,44.0,10,17,,
2315,1954-10-18,0.0,0.0,0.0,53.0,39.0,45.0,10,18,,
2316,1954-10-19,0.0,0.0,0.0,60.0,44.0,49.0,10,19,,
2317,1954-10-20,0.0,0.0,0.0,51.0,30.0,42.0,10,20,,
2318,1954-10-21,0.0,0.0,0.0,50.0,38.0,46.0,10,21,,
2319,1954-10-22,0.0,0.0,0.0,56.0,41.0,53.0,10,22,,
2320,1954-10-23,0.0,0.0,0.0,64.0,48.0,48.0,10,23,,
2321,1954-10-24,0.02,0.0,0.0,55.0,26.0,31.0,10,24,,
2322,1954-10-25,0.44,4.0,4.0,32.0,19.0,20.0,10,25,,
2323,1954-10-26,0.23,2.0,6.0,23.0,16.0,18.0,10,26,,
2324,1954-10-27,0.0,0.0,2.0,34.0,19.0,28.0,10,27,,
2325,1954-10-28,0.0,0.0,0.0,38.0,27.0,32.0,10,28,,
2326,1954-10-29,0.0,0.0,0.0,40.0,26.0,31.0,10,29,,
2327,1954-10-30,0.0,0.0,0.0,40.0,26.0,37.0,10,30,,
2328,1954-10-31,0.0,0.0,0.0,47.0,28.0,36.0,10,31,,
2329,1954-11-01,0.0,0.0,0.0,47.0,32.0,34.0,11,01,,
2330,1954-11-02,0.0,0.0,0.0,43.0,32.0,38.0,11,02,,
2331,1954-11-03,0.0,0.0,0.0,48.0,25.0,28.0,11,03,,
2332,1954-11-04,0.0,0.0,0.0,48.0,26.0,32.0,11,04,,
2333,1954-11-05,0.0,0.0,0.0,40.0,27.0,34.0,11,05,,
2334,1954-11-06,0.0,0.0,0.0,48.0,33.0,38.0,11,06,,
2335,1954-11-07,0.0,0.0,0.0,47.0,30.0,32.0,11,07,,
2336,1954-11-08,0.0,0.0,0.0,50.0,27.0,30.0,11,08,,
2337,1954-11-09,0.0,0.0,0.0,45.0,32.0,36.0,11,09,,
2338,1954-11-10,0.0,0.0,0.0,45.0,36.0,38.0,11,10,,
2339,1954-11-11,0.0,0.0,0.0,52.0,36.0,39.0,11,11,,
2340,1954-11-12,0.74,1.0,1.0,57.0,31.0,35.0,11,12,,
2341,1954-11-13,0.92,6.0,6.0,41.0,23.0,25.0,11,13,,
2342,1954-11-14,0.0,0.0,4.0,36.0,25.0,30.0,11,14,,
2343,1954-11-15,0.0,0.0,0.0,37.0,30.0,32.0,11,15,0.72,-0.027999999999999997
2344,1954-11-16,0.95,9.0,9.0,47.0,27.0,27.0,11,16,,
2345,1954-11-17,1.34,10.0,18.0,46.0,13.0,17.0,11,17,,
2346,1954-11-18,0.0,0.0,16.0,28.0,19.0,22.0,11,18,,
2347,1954-11-19,0.0,0.0,14.0,27.0,22.0,26.0,11,19,,
2348,1954-11-20,0.0,0.0,12.0,33.0,27.0,31.0,11,20,,
2349,1954-11-21,0.0,0.0,11.0,48.0,25.0,27.0,11,21,,
2350,1954-11-22,0.0,0.0,10.0,41.0,27.0,38.0,11,22,,
2351,1954-11-23,0.0,0.0,8.0,44.0,33.0,33.0,11,23,,
2352,1954-11-24,0.0,0.0,7.0,56.0,31.0,32.0,11,24,,
2353,1954-11-25,0.0,0.0,6.0,47.0,32.0,33.0,11,25,,
2354,1954-11-26,0.0,0.0,5.0,49.0,17.0,22.482758620689655,11,26,,
2355,1954-11-27,0.0,0.0,5.0,48.0,19.0,22.403508771929825,11,27,,
2356,1954-11-28,0.15,3.0,8.0,32.0,7.0,8.0,11,28,,
2357,1954-11-29,0.11,2.0,8.0,30.0,1.0,8.0,11,29,,
2358,1954-11-30,0.24,6.0,12.0,17.0,6.0,6.0,11,30,,
2359,1954-12-01,0.0,0.0,11.0,25.0,4.0,24.76271186440678,12,01,,
2360,1954-12-02,0.0,0.0,10.0,32.0,24.0,24.535714285714285,12,02,,
2361,1954-12-03,0.0,0.0,8.0,40.0,27.0,32.0,12,03,,
2362,1954-12-04,0.89,6.0,13.0,36.0,22.0,22.0,12,04,,
2363,1954-12-05,0.55,5.0,18.0,24.0,14.0,16.0,12,05,,
2364,1954-12-06,0.0,0.0,17.0,34.0,15.0,22.0,12,06,,
2365,1954-12-07,0.0,0.0,15.0,37.0,22.0,25.0,12,07,,
2366,1954-12-08,0.96,13.0,27.0,26.0,1.0,1.0,12,08,,
2367,1954-12-09,0.0,0.0,25.0,26.0,1.0,24.0,12,09,,
2368,1954-12-10,0.0,0.0,21.0,36.0,22.0,23.0,12,10,,
2369,1954-12-11,0.11,2.0,22.0,30.0,16.0,17.0,12,11,,
2370,1954-12-12,0.0,0.0,21.0,34.0,10.0,18.0,12,12,,
2371,1954-12-13,0.0,0.0,19.0,42.0,17.0,22.0,12,13,,
2372,1954-12-14,0.0,0.0,18.0,36.0,9.0,11.0,12,14,,
2373,1954-12-15,0.0,0.0,18.0,32.0,11.0,25.0,12,15,-0.5,-0.052000000000000005
2374,1954-12-16,0.62,6.0,23.0,32.0,-1.0,0.0,12,16,,
2375,1954-12-17,0.0,0.0,20.0,32.0,-1.0,17.0,12,17,,
2376,1954-12-18,0.0,0.0,19.0,40.0,17.0,28.0,12,18,,
2377,1954-12-19,0.0,0.0,18.0,45.0,24.0,26.0,12,19,,
2378,1954-12-20,0.0,0.0,18.0,45.0,23.0,24.0,12,20,,
2379,1954-12-21,0.0,0.0,18.0,45.0,23.0,28.0,12,21,,
2380,1954-12-22,0.0,0.0,18.0,49.0,27.0,29.0,12,22,,
2381,1954-12-23,0.0,0.0,18.0,48.0,26.0,28.0,12,23,,
2382,1954-12-24,0.0,0.0,18.0,47.0,25.0,29.0,12,24,,
2383,1954-12-25,0.0,0.0,17.0,37.0,15.0,15.0,12,25,,
2384,1954-12-26,0.11,4.0,20.0,22.0,3.0,3.0,12,26,,
2385,1954-12-27,0.42,5.0,22.0,7.0,-4.0,-1.0,12,27,,
2386,1954-12-28,0.0,0.0,21.0,12.0,-4.0,8.0,12,28,,
2387,1954-12-29,0.0,0.0,20.0,32.0,8.0,12.0,12,29,,
2388,1954-12-30,0.11,5.0,25.0,22.0,7.0,7.0,12,30,,
2389,1954-12-31,1.19,7.0,29.0,22.0,2.0,22.0,12,31,,
2390,1955-01-01,0.64,5.0,31.0,25.0,18.0,25.0,01,01,,
2391,1955-01-02,3.11,18.0,45.0,32.0,20.0,20.0,01,02,,
2392,1955-01-03,1.39,16.0,60.0,24.0,17.0,22.0,01,03,,
2393,1955-01-04,0.33,5.0,59.0,27.0,11.0,12.0,01,04,,
